SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating
SESSION07624,Undergraduate,Business,2025-03-19,30.46,6,Homework Help,4,Assignment Completed,True,3.1
SESSION07625,Undergraduate,Business,2025-01-19,46.61,13,Coding,4,Assignment Completed,True,4.8
SESSION07626,High School,Business,2025-05-07,26.41,9,Homework Help,2,Assignment Completed,True,1.6
SESSION07627,High School,Computer Science,2024-09-07,74.5,21,Brainstorming,3,Gave Up,False,2.8
SESSION07628,Graduate,Psychology,2024-09-10,5.87,2,Homework Help,4,Idea Drafted,True,3.8
SESSION07629,Undergraduate,Math,2024-10-14,23.18,6,Coding,4,Confused,True,2.4
SESSION07630,Graduate,Computer Science,2024-10-16,4.7,1,Coding,2,Idea Drafted,False,1.5
SESSION07631,Undergraduate,Business,2024-10-19,16.35,4,Writing,3,Idea Drafted,True,3.1
SESSION07632,High School,Engineering,2024-12-12,9.24,3,Studying,3,Assignment Completed,True,1.8
SESSION07633,Undergraduate,Computer Science,2025-05-30,4.44,1,Brainstorming,4,Idea Drafted,True,2.2
SESSION07634,Graduate,Computer Science,2025-06-10,11.04,2,Coding,4,Assignment Completed,True,4.3
SESSION07635,Undergraduate,Computer Science,2025-05-13,47.12,10,Research,3,Confused,False,3.3
SESSION07636,High School,Psychology,2024-07-01,18.43,4,Homework Help,4,Assignment Completed,True,3.1
SESSION07637,High School,Computer Science,2024-10-20,51.46,21,Brainstorming,4,Assignment Completed,False,3.3
SESSION07638,High School,Business,2025-01-05,16.12,4,Coding,4,Assignment Completed,False,4.4
SESSION07639,High School,History,2025-05-16,27.97,7,Studying,5,Gave Up,False,5.0
SESSION07640,Undergraduate,Engineering,2025-01-11,11.92,3,Writing,4,Assignment Completed,True,4.4
SESSION07641,Undergraduate,Psychology,2025-01-03,15.28,3,Studying,4,Gave Up,True,3.0
SESSION07642,Undergraduate,History,2025-01-07,20.95,4,Research,2,Gave Up,True,1.0
SESSION07643,High School,Computer Science,2025-02-11,0.9,1,Studying,3,Assignment Completed,True,1.9
SESSION07644,Undergraduate,Computer Science,2025-02-04,7.08,1,Coding,3,Gave Up,False,3.1
SESSION07645,High School,Psychology,2025-06-17,12.7,4,Writing,2,Assignment Completed,True,2.5
SESSION07646,Undergraduate,Computer Science,2024-10-30,19.71,9,Studying,2,Confused,True,1.4
SESSION07647,Undergraduate,Engineering,2024-06-28,16.03,3,Writing,3,Idea Drafted,True,3.8
SESSION07648,Undergraduate,Computer Science,2024-10-07,21.43,4,Studying,3,Idea Drafted,True,1.0
SESSION07649,Graduate,Business,2024-12-21,39.85,10,Homework Help,4,Confused,True,4.1
SESSION07650,Undergraduate,History,2024-07-02,13.18,3,Research,4,Idea Drafted,True,4.4
SESSION07651,Undergraduate,Biology,2025-05-02,13.04,3,Coding,4,Assignment Completed,False,3.5
SESSION07652,Undergraduate,Math,2024-08-27,26.45,8,Homework Help,5,Confused,False,4.2
SESSION07653,Undergraduate,Psychology,2024-06-28,22.69,10,Writing,5,Idea Drafted,True,4.6
SESSION07654,Undergraduate,Biology,2025-05-24,18.09,4,Coding,4,Assignment Completed,False,3.8
SESSION07655,High School,Computer Science,2024-11-16,24.62,11,Writing,3,Gave Up,True,3.7
SESSION07656,Undergraduate,Biology,2025-02-17,8.27,1,Coding,3,Assignment Completed,True,2.6
SESSION07657,Undergraduate,Biology,2025-03-16,14.61,3,Writing,3,Assignment Completed,True,2.3
SESSION07658,Graduate,Biology,2024-11-17,5.19,1,Studying,2,Idea Drafted,False,2.9
SESSION07659,Graduate,History,2025-04-17,20.18,6,Research,4,Idea Drafted,True,4.8
SESSION07660,High School,Biology,2025-01-07,14.28,3,Studying,3,Assignment Completed,True,3.8
SESSION07661,Undergraduate,Biology,2025-03-16,20.96,4,Homework Help,4,Assignment Completed,True,5.0
SESSION07662,Undergraduate,Computer Science,2024-11-06,3.03,1,Studying,5,Confused,False,3.5
SESSION07663,Undergraduate,Engineering,2024-07-21,5.1,1,Writing,3,Assignment Completed,True,3.8
SESSION07664,Undergraduate,Engineering,2025-02-16,5.5,1,Writing,3,Idea Drafted,True,3.2
SESSION07665,Graduate,Computer Science,2025-04-17,10.6,3,Homework Help,3,Idea Drafted,True,2.5
SESSION07666,Graduate,Psychology,2025-05-29,2.02,1,Writing,3,Idea Drafted,True,3.6
SESSION07667,High School,Psychology,2024-10-23,13.67,4,Studying,4,Assignment Completed,False,3.4
SESSION07668,High School,Math,2024-09-05,10.31,2,Homework Help,4,Confused,False,4.2
SESSION07669,Undergraduate,History,2025-04-26,22.86,5,Brainstorming,3,Assignment Completed,False,4.1
SESSION07670,Undergraduate,Math,2025-03-15,14.02,3,Homework Help,3,Assignment Completed,True,1.4
SESSION07671,Undergraduate,Psychology,2024-12-15,59.31,22,Coding,3,Idea Drafted,True,3.0
SESSION07672,High School,Business,2025-01-02,20.85,6,Coding,2,Assignment Completed,True,1.0
SESSION07673,Graduate,Math,2024-10-01,30.89,9,Brainstorming,4,Assignment Completed,True,4.6
SESSION07674,Undergraduate,Math,2025-02-21,7.12,2,Writing,4,Assignment Completed,True,3.4
SESSION07675,Undergraduate,History,2025-03-23,9.98,2,Homework Help,3,Confused,True,3.2
SESSION07676,Undergraduate,Psychology,2025-06-09,15.88,4,Writing,3,Assignment Completed,True,4.3
SESSION07677,High School,History,2024-09-02,38.23,7,Studying,5,Gave Up,False,5.0
SESSION07678,Undergraduate,Math,2024-11-25,9.99,2,Homework Help,4,Assignment Completed,True,3.4
SESSION07679,Graduate,History,2024-12-06,29.03,7,Writing,3,Confused,False,2.4
SESSION07680,Undergraduate,Math,2025-02-25,30.98,11,Writing,4,Idea Drafted,True,2.8
SESSION07681,Undergraduate,Psychology,2025-03-06,15.83,7,Writing,5,Assignment Completed,True,4.2
SESSION07682,Undergraduate,Biology,2024-09-13,6.1,1,Coding,2,Assignment Completed,False,1.4
SESSION07683,High School,History,2024-08-25,34.88,8,Research,4,Gave Up,False,3.2
SESSION07684,Undergraduate,Business,2025-05-30,34.29,9,Coding,3,Assignment Completed,True,3.3
SESSION07685,Undergraduate,Business,2025-02-11,27.41,5,Writing,4,Assignment Completed,True,3.8
SESSION07686,Undergraduate,Math,2025-04-07,4.75,1,Studying,4,Assignment Completed,True,4.7
SESSION07687,High School,Math,2024-10-24,25.56,10,Studying,4,Idea Drafted,False,4.3
SESSION07688,Undergraduate,Math,2024-12-01,15.42,4,Writing,3,Assignment Completed,True,3.8
SESSION07689,High School,Computer Science,2024-09-22,19.75,9,Writing,5,Idea Drafted,True,4.0
SESSION07690,Undergraduate,Math,2024-10-06,24.42,8,Studying,2,Assignment Completed,True,1.6
SESSION07691,Undergraduate,Engineering,2024-09-03,34.47,17,Homework Help,3,Gave Up,True,3.4
SESSION07692,Undergraduate,History,2024-12-16,3.6,1,Writing,4,Idea Drafted,True,2.6
SESSION07693,Undergraduate,Business,2025-06-16,9.67,2,Homework Help,4,Assignment Completed,True,3.6
SESSION07694,Graduate,Psychology,2025-01-03,4.1,1,Coding,5,Assignment Completed,False,4.5
SESSION07695,Undergraduate,History,2024-12-25,11.88,4,Research,2,Assignment Completed,True,3.2
SESSION07696,Undergraduate,Computer Science,2024-10-25,40.51,14,Writing,4,Idea Drafted,True,4.1
SESSION07697,Undergraduate,Engineering,2025-04-28,17.25,6,Homework Help,5,Assignment Completed,False,4.0
SESSION07698,Undergraduate,Computer Science,2024-08-29,12.55,4,Writing,4,Idea Drafted,True,4.9
SESSION07699,Undergraduate,Biology,2024-08-25,38.77,15,Homework Help,4,Assignment Completed,True,4.6
SESSION07700,High School,Computer Science,2025-06-13,19.17,5,Brainstorming,4,Idea Drafted,True,4.5
SESSION07701,Graduate,Business,2024-11-10,49.94,24,Coding,4,Assignment Completed,True,4.4
SESSION07702,Undergraduate,Biology,2025-01-30,23.15,10,Writing,4,Assignment Completed,True,4.7
SESSION07703,Undergraduate,Engineering,2024-08-22,33.24,14,Homework Help,3,Confused,False,2.2
SESSION07704,Undergraduate,Biology,2024-06-30,41.31,11,Writing,4,Idea Drafted,True,4.4
SESSION07705,Undergraduate,Engineering,2024-12-03,9.37,2,Studying,4,Idea Drafted,False,3.1
SESSION07706,Undergraduate,Math,2024-07-25,7.25,3,Writing,3,Assignment Completed,True,2.7
SESSION07707,High School,Computer Science,2025-06-03,4.1,1,Studying,4,Assignment Completed,True,3.9
SESSION07708,Undergraduate,Psychology,2024-11-26,39.68,8,Writing,4,Idea Drafted,True,3.7
SESSION07709,High School,Engineering,2024-11-06,9.43,2,Writing,2,Idea Drafted,True,1.2
SESSION07710,Undergraduate,Biology,2025-01-20,13.21,6,Coding,3,Assignment Completed,True,4.0
SESSION07711,Undergraduate,Math,2024-07-26,18.39,4,Coding,3,Assignment Completed,True,3.6
SESSION07712,Undergraduate,Psychology,2024-08-18,30.52,6,Coding,5,Assignment Completed,True,5.0
SESSION07713,Undergraduate,Psychology,2025-05-04,14.88,3,Homework Help,4,Assignment Completed,False,2.9
SESSION07714,Undergraduate,Business,2025-02-13,5.66,1,Research,3,Assignment Completed,True,2.7
SESSION07715,High School,Computer Science,2024-08-14,32.24,13,Writing,4,Idea Drafted,False,4.1
SESSION07716,Undergraduate,Business,2024-07-04,16.53,7,Studying,3,Assignment Completed,False,3.0
SESSION07717,Undergraduate,Biology,2025-03-05,41.06,10,Studying,4,Confused,False,4.4
SESSION07718,Graduate,Engineering,2024-11-14,39.6,17,Writing,5,Assignment Completed,False,4.2
SESSION07719,Undergraduate,Psychology,2025-02-01,30.27,11,Coding,3,Assignment Completed,True,2.8
SESSION07720,Undergraduate,Biology,2025-04-01,6.62,1,Brainstorming,2,Confused,False,2.0
SESSION07721,Undergraduate,Engineering,2025-06-19,27.26,6,Coding,3,Assignment Completed,True,2.2
SESSION07722,High School,Biology,2024-08-24,10.47,2,Coding,5,Assignment Completed,True,5.0
SESSION07723,Undergraduate,Math,2024-08-21,37.29,16,Homework Help,4,Confused,True,3.5
SESSION07724,Graduate,Math,2025-02-09,61.94,14,Homework Help,4,Idea Drafted,False,3.5
SESSION07725,Undergraduate,Biology,2024-10-13,20.52,4,Coding,3,Idea Drafted,True,3.2
SESSION07726,Graduate,Biology,2024-08-08,12.48,4,Coding,5,Confused,True,5.0
SESSION07727,Undergraduate,History,2024-07-21,8.12,2,Brainstorming,3,Idea Drafted,True,3.5
SESSION07728,Undergraduate,Computer Science,2024-10-27,3.98,1,Studying,5,Assignment Completed,True,4.6
SESSION07729,Undergraduate,Computer Science,2025-06-17,36.46,17,Studying,2,Gave Up,False,2.4
SESSION07730,Undergraduate,Computer Science,2025-05-25,3.32,1,Studying,3,Confused,True,3.7
SESSION07731,Undergraduate,History,2025-06-19,8.72,2,Coding,2,Confused,True,3.6
SESSION07732,High School,Math,2025-04-18,19.77,4,Writing,1,Assignment Completed,False,1.7
SESSION07733,Undergraduate,History,2024-11-30,22.94,6,Coding,4,Gave Up,False,2.8
SESSION07734,High School,Biology,2024-09-16,34.58,8,Coding,4,Idea Drafted,True,3.1
SESSION07735,High School,Business,2024-07-10,4.31,1,Studying,3,Gave Up,True,3.8
SESSION07736,Undergraduate,History,2024-08-21,39.51,17,Homework Help,2,Idea Drafted,True,2.3
SESSION07737,High School,History,2025-02-08,12.27,3,Homework Help,3,Idea Drafted,True,4.0
SESSION07738,High School,Math,2024-10-25,17.82,5,Coding,3,Gave Up,False,2.0
SESSION07739,Graduate,Engineering,2024-10-24,22.1,6,Writing,3,Idea Drafted,True,3.4
SESSION07740,High School,Math,2025-04-14,44.1,15,Homework Help,2,Assignment Completed,False,1.8
SESSION07741,Undergraduate,Engineering,2025-03-09,25.82,7,Studying,5,Assignment Completed,False,3.7
SESSION07742,High School,Business,2025-03-23,20.97,10,Writing,5,Assignment Completed,True,5.0
SESSION07743,Undergraduate,Computer Science,2025-02-04,25.85,10,Studying,4,Confused,True,4.6
SESSION07744,Graduate,Biology,2024-11-27,41.89,14,Homework Help,3,Assignment Completed,True,2.9
SESSION07745,Undergraduate,Math,2024-09-22,11.7,3,Writing,5,Idea Drafted,False,5.0
SESSION07746,Undergraduate,Math,2024-12-10,11.94,5,Coding,3,Gave Up,False,2.4
SESSION07747,Undergraduate,Math,2024-09-26,24.99,7,Writing,3,Idea Drafted,True,2.3
SESSION07748,Undergraduate,Computer Science,2024-12-20,13.19,3,Research,3,Idea Drafted,False,2.3
SESSION07749,Undergraduate,Math,2025-03-10,11.95,4,Writing,3,Assignment Completed,True,2.9
SESSION07750,Undergraduate,Business,2025-03-30,17.4,4,Coding,5,Assignment Completed,False,4.9
SESSION07751,Undergraduate,Biology,2025-05-05,10.15,2,Homework Help,4,Idea Drafted,True,5.0
SESSION07752,Graduate,Psychology,2024-08-22,10.29,4,Homework Help,3,Assignment Completed,True,3.9
SESSION07753,Undergraduate,Biology,2025-03-01,25.85,9,Studying,4,Idea Drafted,True,3.7
SESSION07754,Undergraduate,History,2024-11-29,10.53,3,Homework Help,5,Idea Drafted,True,4.8
SESSION07755,Undergraduate,Psychology,2024-08-29,10.99,3,Writing,3,Idea Drafted,True,1.9
SESSION07756,Undergraduate,Business,2025-05-11,15.16,3,Studying,4,Assignment Completed,True,4.0
SESSION07757,Graduate,Psychology,2025-02-20,23.06,4,Coding,3,Assignment Completed,True,3.3
SESSION07758,Undergraduate,History,2025-03-31,15.74,4,Coding,5,Confused,False,5.0
SESSION07759,Undergraduate,Computer Science,2024-10-17,21.75,7,Studying,4,Gave Up,True,3.8
SESSION07760,Undergraduate,Engineering,2025-03-08,10.38,3,Writing,2,Assignment Completed,False,1.8
SESSION07761,Undergraduate,Engineering,2025-04-16,18.18,6,Studying,4,Assignment Completed,True,5.0
SESSION07762,Graduate,Math,2024-09-01,15.17,3,Coding,3,Assignment Completed,True,1.8
SESSION07763,Undergraduate,Psychology,2024-07-10,28.89,11,Writing,3,Assignment Completed,True,3.6
SESSION07764,Graduate,Computer Science,2024-12-08,39.5,8,Studying,4,Assignment Completed,False,4.1
SESSION07765,High School,Biology,2024-11-17,12.15,2,Homework Help,3,Idea Drafted,True,3.2
SESSION07766,High School,Math,2024-07-23,19.03,3,Coding,5,Assignment Completed,True,4.8
SESSION07767,Undergraduate,Computer Science,2024-11-01,34.17,11,Studying,4,Idea Drafted,False,3.1
SESSION07768,High School,Biology,2025-03-08,10.62,2,Homework Help,5,Assignment Completed,True,5.0
SESSION07769,Undergraduate,Engineering,2024-10-02,11.92,2,Writing,3,Gave Up,True,3.9
SESSION07770,Graduate,Computer Science,2025-02-21,40.73,13,Writing,2,Assignment Completed,False,2.7
SESSION07771,Undergraduate,Psychology,2025-01-09,26.51,5,Studying,4,Idea Drafted,False,3.2
SESSION07772,Undergraduate,Engineering,2024-07-04,28.06,9,Writing,4,Assignment Completed,True,4.0
SESSION07773,Undergraduate,Business,2025-03-02,38.87,9,Studying,3,Confused,False,3.0
SESSION07774,Undergraduate,Engineering,2025-03-10,4.97,1,Studying,4,Assignment Completed,False,3.7
SESSION07775,Undergraduate,Computer Science,2025-01-24,36.69,16,Homework Help,2,Assignment Completed,True,1.4
SESSION07776,Graduate,Math,2024-11-02,9.64,2,Homework Help,3,Assignment Completed,False,2.8
SESSION07777,Undergraduate,Computer Science,2024-07-31,40.19,12,Writing,4,Confused,True,5.0
SESSION07778,Undergraduate,Biology,2024-09-07,5.9,1,Homework Help,5,Gave Up,True,4.4
SESSION07779,Undergraduate,Computer Science,2024-09-11,25.31,5,Coding,4,Assignment Completed,True,3.8
SESSION07780,Graduate,Psychology,2025-04-01,26.81,5,Writing,3,Idea Drafted,True,2.4
SESSION07781,Graduate,Psychology,2024-08-04,23.7,5,Homework Help,4,Confused,False,4.0
SESSION07782,Undergraduate,Psychology,2024-09-18,12.12,2,Studying,1,Gave Up,False,1.0
SESSION07783,High School,Computer Science,2025-03-05,45.03,16,Homework Help,2,Confused,True,1.9
SESSION07784,Undergraduate,Engineering,2025-01-19,23.4,7,Research,1,Confused,False,1.0
SESSION07785,Undergraduate,History,2025-04-15,28.58,6,Coding,3,Assignment Completed,True,1.4
SESSION07786,Graduate,Computer Science,2025-05-20,28.45,12,Coding,4,Assignment Completed,True,4.9
SESSION07787,Undergraduate,Psychology,2024-07-09,29.72,7,Writing,4,Idea Drafted,True,3.7
SESSION07788,Graduate,Biology,2024-07-10,6.74,1,Coding,2,Idea Drafted,True,2.9
SESSION07789,Graduate,History,2024-10-07,13.89,3,Homework Help,4,Confused,False,3.4
SESSION07790,Undergraduate,History,2025-02-01,5.98,1,Research,4,Confused,True,4.1
SESSION07791,Undergraduate,Business,2025-01-17,15.99,3,Studying,3,Assignment Completed,True,4.1
SESSION07792,Undergraduate,Computer Science,2025-05-20,3.95,1,Research,3,Gave Up,False,2.8
SESSION07793,Graduate,Biology,2025-05-20,6.5,1,Writing,3,Assignment Completed,False,2.8
SESSION07794,Undergraduate,Computer Science,2024-09-19,17.71,6,Writing,3,Assignment Completed,True,4.2
SESSION07795,Graduate,Psychology,2025-03-24,39.84,11,Brainstorming,3,Assignment Completed,False,3.6
SESSION07796,Undergraduate,Math,2025-05-22,9.17,2,Writing,4,Idea Drafted,True,3.7
SESSION07797,Undergraduate,Math,2024-08-23,21.02,5,Coding,4,Assignment Completed,True,4.5
SESSION07798,Graduate,Business,2024-07-18,73.22,19,Studying,4,Assignment Completed,True,4.1
SESSION07799,Graduate,Computer Science,2025-05-08,58.37,11,Writing,4,Confused,False,4.0
SESSION07800,Undergraduate,Math,2025-02-28,26.52,9,Writing,4,Assignment Completed,True,4.5
SESSION07801,Undergraduate,Biology,2024-07-26,26.19,7,Writing,2,Idea Drafted,True,3.1
SESSION07802,Undergraduate,History,2024-08-31,9.1,2,Studying,5,Assignment Completed,False,5.0
SESSION07803,Undergraduate,History,2025-05-20,14.22,2,Writing,3,Assignment Completed,True,3.0
SESSION07804,Undergraduate,History,2024-08-21,42.48,11,Coding,3,Assignment Completed,True,2.6
SESSION07805,High School,Psychology,2024-07-30,21.86,9,Homework Help,3,Idea Drafted,False,3.1
SESSION07806,Graduate,Math,2025-05-11,38.0,10,Writing,2,Gave Up,False,1.0
SESSION07807,Undergraduate,Biology,2024-08-30,8.21,1,Studying,3,Confused,True,2.3
SESSION07808,Undergraduate,Psychology,2025-04-23,17.25,4,Coding,4,Confused,False,4.1
SESSION07809,Undergraduate,Computer Science,2024-07-23,12.87,5,Homework Help,3,Assignment Completed,True,1.9
SESSION07810,High School,Psychology,2024-11-15,20.43,5,Writing,2,Assignment Completed,True,2.7
SESSION07811,High School,Engineering,2025-04-10,9.72,4,Homework Help,2,Idea Drafted,False,1.0
SESSION07812,High School,Math,2024-10-16,27.16,8,Homework Help,5,Assignment Completed,False,5.0
SESSION07813,Graduate,History,2025-01-08,10.66,2,Homework Help,1,Idea Drafted,True,1.0
SESSION07814,Undergraduate,Business,2025-03-08,22.0,6,Writing,2,Confused,False,1.0
SESSION07815,Graduate,Biology,2025-06-13,8.15,2,Studying,5,Assignment Completed,False,5.0
SESSION07816,High School,Biology,2025-06-02,21.74,10,Writing,5,Idea Drafted,False,4.6
SESSION07817,Undergraduate,History,2024-08-06,12.54,3,Writing,4,Assignment Completed,True,2.8
SESSION07818,Undergraduate,Math,2025-03-27,14.21,3,Writing,3,Assignment Completed,True,3.9
SESSION07819,Undergraduate,Computer Science,2024-11-15,12.06,3,Homework Help,3,Gave Up,False,4.5
SESSION07820,Undergraduate,Math,2025-01-19,60.91,14,Writing,4,Assignment Completed,True,4.1
SESSION07821,Undergraduate,Psychology,2024-08-22,18.91,6,Studying,4,Confused,False,3.5
SESSION07822,Undergraduate,Psychology,2025-05-27,15.91,4,Coding,3,Assignment Completed,True,3.9
SESSION07823,Graduate,Engineering,2024-12-10,9.38,3,Writing,5,Idea Drafted,True,5.0
SESSION07824,Undergraduate,Engineering,2025-01-21,16.57,5,Studying,3,Assignment Completed,False,2.9
SESSION07825,Graduate,Math,2024-12-03,6.15,2,Research,5,Confused,False,5.0
SESSION07826,Graduate,Psychology,2025-01-18,10.35,3,Studying,4,Confused,True,2.4
SESSION07827,Graduate,Business,2025-01-03,10.87,2,Writing,3,Assignment Completed,True,4.4
SESSION07828,Undergraduate,History,2024-11-26,17.52,7,Coding,4,Idea Drafted,True,4.7
SESSION07829,Undergraduate,Computer Science,2024-10-17,25.04,9,Coding,5,Assignment Completed,True,5.0
SESSION07830,High School,Business,2025-06-06,35.44,10,Studying,5,Idea Drafted,True,5.0
SESSION07831,Undergraduate,History,2024-06-27,8.33,3,Writing,4,Idea Drafted,True,4.2
SESSION07832,Graduate,History,2024-08-03,18.76,6,Studying,3,Assignment Completed,False,2.7
SESSION07833,High School,History,2025-04-16,7.21,1,Writing,3,Idea Drafted,True,4.2
SESSION07834,High School,Engineering,2025-02-05,44.76,11,Studying,5,Assignment Completed,False,5.0
SESSION07835,Undergraduate,Engineering,2024-08-05,6.73,1,Research,3,Confused,False,3.1
SESSION07836,Graduate,Psychology,2025-01-16,24.85,10,Studying,3,Assignment Completed,True,2.5
